ApplNo	ProductNo	Form	Strength	ReferenceDrug	DrugName	ActiveIngredient	ReferenceStandard
018031	001	TABLET;ORAL	25MG;40MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	INDERIDE-40/25	HYDROCHLOROTHIAZIDE; PROPRANOLOL HYDROCHLORIDE	0
018031	002	TABLET;ORAL	25MG;80MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	INDERIDE-80/25	HYDROCHLOROTHIAZIDE; PROPRANOLOL HYDROCHLORIDE	0
018035	001	INJECTABLE;INJECTION	N/A	0	DRAXIMAGE MDP-10	TECHNETIUM TC-99M MEDRONATE	0
018035	002	INJECTABLE;INJECTION	N/A	1	DRAXIMAGE MDP-25	TECHNETIUM TC-99M MEDRONATE	1
018037	001	INJECTABLE;INJECTION	5GM/100ML;300MG/100ML;200MG/100ML	0	DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 20MEQ (K)	DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE	0
018037	002	INJECTABLE;INJECTION	5GM/100ML;75MG/100ML;200MG/100ML	0	DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 5MEQ	DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE	0
018037	003	INJECTABLE;INJECTION	5GM/100ML;150MG/100ML;200MG/100ML	0	DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 5MEQ (K)	DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE	0
018037	004	INJECTABLE;INJECTION	5GM/100ML;224MG/100ML;200MG/100ML	0	DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 15MEQ (K)	DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE	0
018037	005	INJECTABLE;INJECTION	5GM/100ML;224MG/100ML;200MG/100ML	0	DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 30MEQ	DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE	0
018037	006	INJECTABLE;INJECTION	5GM/100ML;75MG/100ML;200MG/100ML	0	DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 10MEQ	DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE	0
018037	007	INJECTABLE;INJECTION	5GM/100ML;150MG/100ML;200MG/100ML	0	DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 10MEQ	DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE	0
018037	008	INJECTABLE;INJECTION	5GM/100ML;150MG/100ML;200MG/100ML	0	DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 20MEQ	DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE	0
018037	009	INJECTABLE;INJECTION	5GM/100ML;300MG/100ML;200MG/100ML	0	DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 40MEQ	DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE	0
018039	001	INJECTABLE;INJECTION	EQ 50MG BASE/ML	0	LOXITANE IM	LOXAPINE HYDROCHLORIDE	0
018040	001	INJECTABLE;INJECTION	10MG/ML	0	MONISTAT	MICONAZOLE	0
018044	001	CAPSULE;ORAL	0.25MCG	1	ROCALTROL	CALCITRIOL	0
018044	002	CAPSULE;ORAL	0.5MCG	1	ROCALTROL	CALCITRIOL	0
018046	001	INJECTABLE;INJECTION	10GM/100ML	0	DEXTROSE 10% IN PLASTIC CONTAINER	DEXTROSE	0
018047	001	INJECTABLE;INJECTION	10GM/100ML;900MG/100ML	0	DEXTROSE 10% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	DEXTROSE; SODIUM CHLORIDE	0
018052	002	CREAM;VAGINAL	1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	GYNE-LOTRIMIN	CLOTRIMAZOLE	0
018053	001	INJECTABLE;INJECTION	0.5%	0	BUPIVACAINE HYDROCHLORIDE	BUPIVACAINE HYDROCHLORIDE	0
018053	002	INJECTABLE;INJECTION	0.25%	0	BUPIVACAINE HYDROCHLORIDE	BUPIVACAINE HYDROCHLORIDE	0
018053	003	INJECTABLE;INJECTION	0.75%	0	BUPIVACAINE HYDROCHLORIDE	BUPIVACAINE HYDROCHLORIDE	0
018057	001	INJECTABLE;INJECTION	10MG/VIAL	1	PLATINOL	CISPLATIN	0
018057	002	INJECTABLE;INJECTION	50MG/VIAL	1	CISPLATIN	CISPLATIN	1
018057	003	INJECTABLE;INJECTION	0.5MG/ML	1	PLATINOL-AQ	CISPLATIN	0
018057	004	INJECTABLE;INJECTION	1MG/ML	1	CISPLATIN	CISPLATIN	0
018058	001	INJECTABLE;INJECTION	2mCi/ML	0	GALLIUM CITRATE GA 67	GALLIUM CITRATE GA-67	0
018060	001	SUPPOSITORY;RECTAL	120MG	0	ACEPHEN	ACETAMINOPHEN	0
018060	002	SUPPOSITORY;RECTAL	650MG	0	ACEPHEN	ACETAMINOPHEN	0
018060	003	SUPPOSITORY;RECTAL	325MG	0	ACEPHEN	ACETAMINOPHEN	0
018063	001	TABLET;ORAL	40MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CORGARD	NADOLOL	0
018063	002	TABLET;ORAL	80MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CORGARD	NADOLOL	0
018063	003	TABLET;ORAL	120MG	0	CORGARD	NADOLOL	0
018063	004	TABLET;ORAL	160MG	0	CORGARD	NADOLOL	0
018063	005	TABLET;ORAL	20MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CORGARD	NADOLOL	0
018066	001	TABLET;ORAL	25MG	1	UNISOM	DOXYLAMINE SUCCINATE	1
018074	001	CAPSULE, EXTENDED RELEASE;ORAL	105MG	1	PHENDIMETRAZINE TARTRATE	PHENDIMETRAZINE TARTRATE	1
018080	001	INJECTABLE;INJECTION	10GM/100ML	1	DEXTROSE 10% IN PLASTIC CONTAINER	DEXTROSE	1
018081	001	CAPSULE;ORAL	250MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DEPAKENE	VALPROIC ACID	0
018082	001	SYRUP;ORAL	250MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DEPAKENE	VALPROIC ACID	0
018084	001	CAPSULE;ORAL	EQ 400MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TOLECTIN DS	TOLMETIN SODIUM	0
018086	001	SOLUTION/DROPS;OPHTHALMIC	EQ 0.25% BASE	1	TIMOPTIC	TIMOLOL MALEATE	0
018086	002	SOLUTION/DROPS;OPHTHALMIC	EQ 0.5% BASE	1	TIMOPTIC	TIMOLOL MALEATE	0
018087	001	INJECTABLE;INJECTION	0.5MG/ML	0	THYREL TRH	PROTIRELIN	0
018090	001	INJECTABLE;INJECTION	450MG/100ML	1	SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	SODIUM CHLORIDE	1
018096	001	INJECTABLE;INJECTION	2.5GM/100ML;450MG/100ML	0	DEXTROSE 2.5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	DEXTROSE; SODIUM CHLORIDE	0
018102	001	ENEMA;RECTAL	40MG/BOT	0	MEDROL	METHYLPREDNISOLONE ACETATE	0
018116	001	CREAM;TOPICAL	0.025% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CYCLOCORT	AMCINONIDE	0
018116	002	CREAM;TOPICAL	0.1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CYCLOCORT	AMCINONIDE	0
018124	001	INJECTABLE;INJECTION	N/A	0	CIS-MDP	TECHNETIUM TC-99M MEDRONATE KIT	0
018127	001	TABLET;ORAL-21	0.035MG;0.4MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	OVCON-35	ETHINYL ESTRADIOL; NORETHINDRONE	0
018128	001	TABLET;ORAL-21	0.05MG;1MG	0	OVCON-50	ETHINYL ESTRADIOL; NORETHINDRONE	0
018141	001	INJECTABLE;INJECTION	N/A	0	TECHNETIUM TC 99M MPI MDP	TECHNETIUM TC-99M MEDRONATE KIT	0
018141	002	INJECTABLE;INJECTION	N/A	0	TECHNETIUM TC 99M MPI MDP	TECHNETIUM TC-99M MEDRONATE KIT	0
018144	001	CAPSULE;ORAL	5MG	0	CENTRAX	PRAZEPAM	0
018144	002	CAPSULE;ORAL	10MG	0	CENTRAX	PRAZEPAM	0
018144	003	CAPSULE;ORAL	20MG	0	CENTRAX	PRAZEPAM	0
018150	001	INJECTABLE;INJECTION	1mCi/ML	1	THALLOUS CHLORIDE TL 201	THALLOUS CHLORIDE TL-201	1
018154	001	TABLET;ORAL	2.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	LONITEN	MINOXIDIL	0
018154	003	TABLET;ORAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	LONITEN	MINOXIDIL	0
018156	001	SOLUTION;IRRIGATION	33MG/100ML;30MG/100ML;860MG/100ML	0	RINGER'S IN PLASTIC CONTAINER	CALCIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE	0
018161	001	SOLUTION;IRRIGATION, URETHRAL	250MG/100ML	0	ACETIC ACID 0.25% IN PLASTIC CONTAINER	ACETIC ACID, GLACIAL	0
018181	001	SOLUTION;TOPICAL	1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MYCELEX	CLOTRIMAZOLE	0
018181	002	Solution; Topical	1%	0	MYCELEX	CLOTRIMAZOLE	
018182	002	TABLET;VAGINAL	100MG	0	MYCELEX-7	CLOTRIMAZOLE	0
018183	001	CREAM;TOPICAL	1%	0	MYCELEX	CLOTRIMAZOLE	0
018184	001	INJECTABLE;INJECTION	450MG/100ML	0	SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	SODIUM CHLORIDE	0
018186	001	INJECTABLE;INJECTION	1.87GM/100ML	0	SODIUM LACTATE 0.167 MOLAR IN PLASTIC CONTAINER	SODIUM LACTATE	0
018203	001	INJECTABLE;INJECTION	10% (10GM/100ML)	0	LIPOSYN 10%	SAFFLOWER OIL	0
018206	001	TABLET;ORAL	0.03MG,0.3MG;75MG	0	LO/OVRAL FE	ETHINYL ESTRADIOL; LEVONORGESTREL; FERROUS FUMARATE	0
018211	001	SYRUP;ORAL	5MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DITROPAN	OXYBUTYNIN CHLORIDE	0
018229	001	INJECTABLE;INJECTION	10GM/100ML;450MG/100ML	0	DEXTROSE 10% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	DEXTROSE; SODIUM CHLORIDE	0
018230	002	CREAM;VAGINAL	1%	0	MYCELEX-7	CLOTRIMAZOLE	0
018256	001	INJECTABLE;INJECTION	33MG/100ML;5GM/100ML;30MG/100ML;860MG/100ML	0	DEXTROSE 5% IN RINGER'S IN PLASTIC CONTAINER	CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE	0
018264	001	INJECTABLE;INJECTION	20MG/VIAL	1	DANTRIUM	DANTROLENE SODIUM	1
018307	001	TABLET;ORAL	130MG	0	THYRO-BLOCK	POTASSIUM IODIDE	0
019853	001	CAPSULE;ORAL	250MG	1	CUPRIMINE	PENICILLAMINE	1
019853	002	CAPSULE;ORAL	125MG	0	CUPRIMINE	PENICILLAMINE	0
019854	001	TABLET;ORAL	250MG	1	DEPEN	PENICILLAMINE	1
020216	001	CREAM;TOPICAL, VAGINAL	0.625MG/GM	1	PREMARIN	ESTROGENS, CONJUGATED	1
021382	001	INJECTABLE;INJECTION	4%	1	CITANEST PLAIN DENTAL	PRILOCAINE HYDROCHLORIDE	0
021383	001	INJECTABLE;INJECTION	0.005MG/ML;4%	1	CITANEST FORTE DENTAL	EPINEPHRINE BITARTRATE; PRILOCAINE HYDROCHLORIDE	1
021384	001	INJECTABLE;INJECTION	0.005MG/ML;1.5% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DURANEST	EPINEPHRINE BITARTRATE; ETIDOCAINE HYDROCHLORIDE	0
021846	001	INJECTABLE;INJECTION	250,000 IU/VIAL	0	KINLYTIC	UROKINASE	0
021846	002	INJECTABLE;INJECTION	9,000 IU/VIAL	0	KINLYTIC	UROKINASE	0
021846	003	INJECTABLE;INJECTION	5,000 IU/VIAL	0	KINLYTIC	UROKINASE	0
050006	001	FOR SUSPENSION;ORAL	EQ 25MG BASE/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	VIBRAMYCIN	DOXYCYCLINE	0
050007	001	CAPSULE;ORAL	EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	VIBRAMYCIN	DOXYCYCLINE HYCLATE	0
050007	002	CAPSULE;ORAL	EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	VIBRAMYCIN	DOXYCYCLINE HYCLATE	0
050010	001	SUSPENSION;ORAL	EQ 125MG BASE/5ML	0	ILOSONE	ERYTHROMYCIN ESTOLATE	0
050010	002	SUSPENSION;ORAL	EQ 250MG BASE/5ML	0	ILOSONE	ERYTHROMYCIN ESTOLATE	0
050011	002	CAPSULE;ORAL	EQ 250MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PATHOCIL	DICLOXACILLIN SODIUM	0
050011	003	CAPSULE;ORAL	EQ 500MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PATHOCIL	DICLOXACILLIN SODIUM	0
050023	002	SUSPENSION/DROPS;OPHTHALMIC	0.1%;EQ 3.5MG BASE/ML;10,000 UNITS/ML	1	MAXITROL	DEXAMETHASONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE	1
050039	002	SOLUTION/DROPS;OPHTHALMIC	EQ 0.3% BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	GARAMYCIN	GENTAMICIN SULFATE	0
050051	001	CAPSULE;ORAL	250MG	0	GRISACTIN	GRISEOFULVIN, MICROCRYSTALLINE	0
050051	002	CAPSULE;ORAL	125MG	0	GRISACTIN	GRISEOFULVIN, MICROCRYSTALLINE	0
050065	002	OINTMENT;OPHTHALMIC	0.1%;EQ 3.5MG BASE/GM;10,000 UNITS/GM	1	MAXITROL	DEXAMETHASONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE	1
050072	001	INJECTABLE;INJECTION	EQ 125MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PENBRITIN-S	AMPICILLIN SODIUM	0
050072	002	INJECTABLE;INJECTION	EQ 250MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PENBRITIN-S	AMPICILLIN SODIUM	0
050072	003	INJECTABLE;INJECTION	EQ 500MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PENBRITIN-S	AMPICILLIN SODIUM	0
050072	004	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PENBRITIN-S	AMPICILLIN SODIUM	0
050072	005	INJECTABLE;INJECTION	EQ 2GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PENBRITIN-S	AMPICILLIN SODIUM	0
050072	006	INJECTABLE;INJECTION	EQ 4GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PENBRITIN-S	AMPICILLIN SODIUM	0
050081	002	SUSPENSION/DROPS;OPHTHALMIC	EQ 0.35% BASE;10,000 UNITS/ML;0.5%	0	POLY-PRED	NEOMYCIN SULFATE; POLYMYXIN B SULFATE; PREDNISOLONE ACETATE	0
050091	001	SOLUTION/DROPS;OPHTHALMIC	0.5%	0	CHLOROPTIC	CHLORAMPHENICOL	0
050092	001	FOR SUSPENSION;ORAL	EQ 62.5MG BASE/5ML	0	PATHOCIL	DICLOXACILLIN SODIUM	0
050095	001	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CAPASTAT SULFATE	CAPREOMYCIN SULFATE	0
050108	002	INJECTABLE;INJECTION	EQ 150MG BASE/VIAL	1	COLY-MYCIN M	COLISTIMETHATE SODIUM	0
050109	001	INJECTABLE;INJECTION	2.5MG/VIAL	0	MITHRACIN	PLICAMYCIN	0
050111	001	CAPSULE;ORAL	EQ 250MG BASE	0	UNIPEN	NAFCILLIN SODIUM	0
050114	001	INJECTABLE;INJECTION	60UMOLAR	0	PRE-PEN	BENZYLPENICILLOYL POLYLYSINE	0
050138	001	INJECTABLE;INJECTION	300,000 UNITS/ML;300,000 UNITS/ML	1	BICILLIN C-R	PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE	1
050138	002	INJECTABLE;INJECTION	150,000 UNITS/ML;150,000 UNITS/ML	1	BICILLIN C-R	PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE	0
050138	003	INJECTABLE;INJECTION	900,000 UNITS/2ML;300,000 UNITS/2ML	1	BICILLIN C-R 900/300	PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE	1
050141	001	INJECTABLE;INJECTION	600,000 UNITS/ML	1	BICILLIN L-A	PENICILLIN G BENZATHINE	1
050141	003	INJECTABLE;INJECTION	300,000 UNITS/ML	1	BICILLIN L-A	PENICILLIN G BENZATHINE	0
050143	001	FOR SOLUTION;OPHTHALMIC	25MG/VIAL	0	CHLOROMYCETIN	CHLORAMPHENICOL	0
050155	001	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL	1	CHLOROMYCETIN	CHLORAMPHENICOL SODIUM SUCCINATE	0
050156	001	OINTMENT;OPHTHALMIC	1%	0	CHLOROMYCETIN	CHLORAMPHENICOL	0
050162	001	CAPSULE;ORAL	EQ 75MG BASE	1	CLEOCIN HYDROCHLORIDE	CLINDAMYCIN HYDROCHLORIDE	0
050162	002	CAPSULE;ORAL	EQ 150MG BASE	1	CLEOCIN HYDROCHLORIDE	CLINDAMYCIN HYDROCHLORIDE	0
050162	003	CAPSULE;ORAL	EQ 300MG BASE	1	CLEOCIN HYDROCHLORIDE	CLINDAMYCIN HYDROCHLORIDE	1
050168	002	OINTMENT;TOPICAL	400 UNITS/GM;1%;EQ 3.5MG BASE/GM;5,000 UNITS/GM **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CORTISPORIN	BACITRACIN ZINC; HYDROCORTISONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE	0
050169	001	SUSPENSION/DROPS;OPHTHALMIC	1%;EQ 3.5MG BASE/ML;10,000 UNITS/ML	0	CORTISPORIN	HYDROCORTISONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE	0
050182	002	INJECTABLE;INJECTION	EQ 500MG BASE/VIAL	0	ERYTHROCIN	ERYTHROMYCIN LACTOBIONATE	0
050182	003	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL	0	ERYTHROCIN	ERYTHROMYCIN LACTOBIONATE	0
050199	001	FOR SOLUTION;ORAL	EQ 250MG BASE/5ML	0	UNIPEN	NAFCILLIN SODIUM	0
050201	002	OINTMENT;OPHTHALMIC	10MG/GM;5MG/GM;10,000 UNITS/GM	0	OPHTHOCORT	CHLORAMPHENICOL; HYDROCORTISONE ACETATE; POLYMYXIN B SULFATE	0
050202	001	FOR SUSPENSION;OPHTHALMIC	12.5MG/VIAL;25MG/VIAL	0	CHLOROMYCETIN HYDROCORTISONE	CHLORAMPHENICOL; HYDROCORTISONE ACETATE	0
050205	001	SOLUTION/DROPS;OTIC	0.5%	0	CHLOROMYCETIN	CHLORAMPHENICOL	0
050207	001	GRANULE;ORAL	EQ 200MG BASE/5ML	1	E.E.S.	ERYTHROMYCIN ETHYLSUCCINATE	0
050207	002	GRANULE;ORAL	EQ 400MG BASE/5ML	1	ERYPED	ERYTHROMYCIN ETHYLSUCCINATE	1
050207	003	GRANULE;ORAL	EQ 200MG BASE/5ML	1	ERYPED	ERYTHROMYCIN ETHYLSUCCINATE	0
050218	001	CREAM;TOPICAL	0.5%;EQ 3.5MG BASE/GM;10,000 UNITS/GM **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CORTISPORIN	HYDROCORTISONE ACETATE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE	0
050219	001	CAPSULE;ORAL	250MG	0	KAFOCIN	CEPHALOGLYCIN	0
050238	001	SUSPENSION/DROPS;OTIC	2%;1%;EQ 0.35% BASE	0	NEO-CORT-DOME	ACETIC ACID, GLACIAL; HYDROCORTISONE; NEOMYCIN SULFATE	0
050257	001	SYRUP;ORAL	75MG/5ML	0	DECLOMYCIN	DEMECLOCYCLINE HYDROCHLORIDE	0
050261	001	TABLET;ORAL	75MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	DECLOMYCIN	DEMECLOCYCLINE HYDROCHLORIDE	0
050261	002	TABLET;ORAL	150MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	DECLOMYCIN	DEMECLOCYCLINE HYDROCHLORIDE	0
050261	003	TABLET;ORAL	300MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	DECLOMYCIN	DEMECLOCYCLINE HYDROCHLORIDE	0
050262	001	CAPSULE;ORAL	150MG	0	DECLOMYCIN	DEMECLOCYCLINE HYDROCHLORIDE	0
050263	002	SUSPENSION;ORAL	125MG/5ML	0	ACHROMYCIN V	TETRACYCLINE HYDROCHLORIDE	0
050268	001	SUSPENSION/DROPS;OPHTHALMIC	1%	0	ACHROMYCIN	TETRACYCLINE HYDROCHLORIDE	0
050273	002	INJECTABLE;INJECTION	250MG/VIAL	0	ACHROMYCIN	TETRACYCLINE HYDROCHLORIDE	0
050273	003	INJECTABLE;INJECTION	500MG/VIAL	0	ACHROMYCIN	TETRACYCLINE HYDROCHLORIDE	0
050276	001	INJECTABLE;INJECTION	40MG/VIAL;100MG/VIAL	0	ACHROMYCIN	PROCAINE HYDROCHLORIDE; TETRACYCLINE HYDROCHLORIDE	0
050276	003	INJECTABLE;INJECTION	40MG/VIAL;250MG/VIAL	0	ACHROMYCIN	PROCAINE HYDROCHLORIDE; TETRACYCLINE HYDROCHLORIDE	0
050285	001	SOLUTION;ORAL	EQ 87.5MG BASE/5ML	0	MYCIFRADIN	NEOMYCIN SULFATE	0
050294	001	OINTMENT;TOPICAL	10MG/GM;666 UNITS/GM;1 UNITS/GM	0	ELASE-CHLOROMYCETIN	CHLORAMPHENICOL; DESOXYRIBONUCLEASE; FIBRINOLYSIN	0
050297	002	TABLET, CHEWABLE;ORAL	EQ 200MG BASE	0	E.E.S.	ERYTHROMYCIN ETHYLSUCCINATE	0
050297	003	TABLET, CHEWABLE;ORAL	EQ 200MG BASE	0	ERYPED	ERYTHROMYCIN ETHYLSUCCINATE	0
050299	001	SUSPENSION;ORAL	100,000 UNITS/ML	1	NILSTAT	NYSTATIN	0
050313	001	OINTMENT;TOPICAL	3%	0	FUNGIZONE	AMPHOTERICIN B	0
050314	001	CREAM;TOPICAL	3%	0	FUNGIZONE	AMPHOTERICIN B	0
050315	001	CAPSULE;ORAL	EQ 100MG BASE	0	MINOCIN	MINOCYCLINE HYDROCHLORIDE	0
050315	002	CAPSULE;ORAL	EQ 50MG BASE	0	MINOCIN	MINOCYCLINE HYDROCHLORIDE	0
050316	001	CAPSULE;ORAL	EQ 250MG BASE	0	LINCOCIN	LINCOMYCIN HYDROCHLORIDE	0
050316	002	CAPSULE;ORAL	EQ 500MG BASE	0	LINCOCIN	LINCOMYCIN HYDROCHLORIDE	0
050317	001	INJECTABLE;INJECTION	EQ 300MG BASE/ML	1	LINCOCIN	LINCOMYCIN HYDROCHLORIDE	1
050320	001	INJECTABLE;INJECTION	EQ 500MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	UNIPEN	NAFCILLIN SODIUM	0
050320	002	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	UNIPEN IN PLASTIC CONTAINER	NAFCILLIN SODIUM	0
050320	003	INJECTABLE;INJECTION	EQ 2GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	UNIPEN	NAFCILLIN SODIUM	0
050320	004	INJECTABLE;INJECTION	EQ 4GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	UNIPEN	NAFCILLIN SODIUM	0
050320	005	INJECTABLE;INJECTION	EQ 10GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	UNIPEN	NAFCILLIN SODIUM	0
050320	006	INJECTABLE;INJECTION	EQ 20GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	UNIPEN	NAFCILLIN SODIUM	0
050322	001	SOLUTION/DROPS;OPHTHALMIC	EQ 0.1% PHOSPHATE;EQ 3.5MG BASE/ML	0	NEODECADRON	DEXAMETHASONE SODIUM PHOSPHATE; NEOMYCIN SULFATE	0
050324	001	OINTMENT;OPHTHALMIC	EQ 0.05% PHOSPHATE;EQ 3.5MG BASE/GM	0	NEODECADRON	DEXAMETHASONE SODIUM PHOSPHATE; NEOMYCIN SULFATE	0
050336	002	CAPSULE;ORAL	EQ 250MG BASE	0	TAO	TROLEANDOMYCIN	0
050339	001	CAPSULE; ORAL	EQ 250MG BASE	0	ALBAMYCIN	NOVOBIOCIN SODIUM	
050341	003	SUSPENSION;ORAL	100MG/ML	0	FUNGIZONE	AMPHOTERICIN B	0
050344	002	OINTMENT;OPHTHALMIC	EQ 3.5MG BASE/GM;10,000 UNITS/GM	0	STATROL	NEOMYCIN SULFATE; POLYMYXIN B SULFATE	0
050347	001	INJECTABLE;INJECTION	EQ 2GM BASE/VIAL	0	TROBICIN	SPECTINOMYCIN HYDROCHLORIDE	0
050347	002	INJECTABLE;INJECTION	EQ 4GM BASE/VIAL	0	TROBICIN	SPECTINOMYCIN HYDROCHLORIDE	0
050356	001	SUSPENSION/DROPS;OTIC	EQ 3MG BASE/ML;10MG/ML;EQ 3.3MG BASE/ML;0.5MG/ML	1	COLY-MYCIN S	COLISTIN SULFATE; HYDROCORTISONE ACETATE; NEOMYCIN SULFATE; THONZONIUM BROMIDE	1
050368	001	OINTMENT;OPHTHALMIC	0.5% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ILOTYCIN	ERYTHROMYCIN	0
050404	001	OINTMENT;OPHTHALMIC	1%	0	AUREOMYCIN	CHLORTETRACYCLINE HYDROCHLORIDE	0
050405	002	CAPSULE;ORAL	EQ 250MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	KEFLEX	CEPHALEXIN	0
050405	003	CAPSULE;ORAL	EQ 500MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	KEFLEX	CEPHALEXIN	0
050405	004	CAPSULE;ORAL	EQ 333MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	KEFLEX	CEPHALEXIN	0
