audit_id,year,application_number,application_kind,drug_brand,drug_generic,openfda_holder,payload_decision_date,payload_class_code,payload_class_description,payload_review_priority,tracked_in,tracked_row_id,tracked_table_date,tracked_table_class,tracked_table_priority,date_agreement,class_agreement,priority_agreement,matched_via,verdict,review_flag,source_url_drugsatfda,source_query_url
F1983-050,1983,NDA050560,NDA,CEFIZOX,CEFTIZOXIME SODIUM EQ 10GM BASE/VIAL,ASTELLAS,1983-09-15,TYPE 1,Type 1 - New Molecular Entity,STANDARD,pre1985_fda_decisions.csv,PRE1985-1983-03,1983-09-15,TYPE 1,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050560,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-051,1983,NDA018900,NDA,METRO I.V. IN PLASTIC CONTAINER,METRONIDAZOLE,B BRAUN,1983-09-29,,,,fda_original_non_nme_decisions.csv,O-NDA018900,1983-09-29,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018900,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-052,1983,NDA018826,NDA,DOPAMINE HYDROCHLORIDE IN DEXTROSE 5% IN PLASTIC CONTAINER,DOPAMINE HYDROCHLORIDE IN DEXTROSE,HOSPIRA,1983-09-30,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018826,1983-09-30,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018826,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=1000"
F1983-053,1983,NDA018763,NDA,TOPICORT,DESOXIMETASONE 0.25% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TARO,1983-10-03,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018763,1983-10-03,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018763,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-054,1983,NDA018790,NDA,FUROSEMIDE,FUROSEMIDE 40MG,SUN PHARM INDS INC,1983-10-06,,,,fda_original_non_nme_decisions.csv,O-NDA018790,1983-10-06,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018790,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-055,1983,NDA050558,NDA,ZINACEF,CEFUROXIME SODIUM EQ 1.5GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,PAI HOLDINGS PHARM,1983-10-19,TYPE 1,Type 1 - New Molecular Entity,STANDARD,pre1985_fda_decisions.csv,PRE1985-1983-13,1983-10-19,TYPE 1,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050558,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-056,1983,NDA018814,NDA,"HEPARIN SODIUM 25,000 UNITS AND DEXTROSE 5% IN PLASTIC CONTAINER","HEPARIN SODIUM 10,000 UNITS/100ML",BAXTER HLTHCARE,1983-10-31,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018814,1983-10-31,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018814,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-057,1983,NDA018899,NDA,ISOLYTE E IN PLASTIC CONTAINER,CALCIUM CHLORIDE 35MG/100ML; MAGNESIUM CHLORIDE 30MG/100ML; POTASSIUM CHLORIDE 74MG/100ML; SODIUM ACETATE 640MG/100ML; SODIUM CHLORIDE 500MG/100ML; SODIUM CITRATE 74MG/100ML,B BRAUN,1983-10-31,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018899,1983-10-31,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018899,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-058,1983,NDA019022,NDA,SODIUM CHLORIDE 3% IN PLASTIC CONTAINER,SODIUM CHLORIDE,BAXTER HLTHCARE,1983-11-01,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA019022,1983-11-01,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019022,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-059,1983,NDA018768,NDA,VEPESID,ETOPOSIDE 20MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,CORDEN PHARMA,1983-11-10,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,pre1985_fda_decisions.csv,PRE1985-1983-14,1983-11-10,TYPE 1,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018768,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-060,1983,NDA018823,NDA,FUROSEMIDE,FUROSEMIDE,HIKMA,1983-11-10,,,,fda_original_non_nme_decisions.csv,O-NDA018823,1983-11-10,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018823,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=1000"
F1983-061,1983,NDA050573,NDA,SANDIMMUNE,CYCLOSPORINE,NOVARTIS,1983-11-14,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,pre1985_fda_decisions.csv,PRE1985-1983-01,1983-11-14,TYPE 1,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050573,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-062,1983,NDA050574,NDA,SANDIMMUNE,CYCLOSPORINE 100MG/ML,NOVARTIS,1983-11-14,TYPE 3,Type 3 - New Dosage Form,PRIORITY,fda_original_non_nme_decisions.csv,O-NDA050574,1983-11-14,TYPE 3,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050574,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-063,1983,NDA018889,NDA,METRONIDAZOLE,METRONIDAZOLE 500MG/100ML,ABBOTT,1983-11-18,,,,fda_original_non_nme_decisions.csv,O-NDA018889,1983-11-18,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018889,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=1000"
F1983-064,1983,NDA018890,NDA,METRONIDAZOLE IN PLASTIC CONTAINER,METRONIDAZOLE 500MG/100ML,HOSPIRA,1983-11-18,,,,fda_original_non_nme_decisions.csv,O-NDA018890,1983-11-18,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018890,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=1000"
F1983-065,1983,NDA018831,NDA,TRACRIUM PRESERVATIVE FREE,ATRACURIUM BESYLATE 10MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,HOSPIRA,1983-11-23,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,pre1985_fda_decisions.csv,PRE1985-1983-15,1983-11-23,TYPE 1,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018831,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-066,1983,NDA018413,NDA,FUROSEMIDE,FUROSEMIDE,CHARTWELL RX,1983-11-30,,,,pre1985_fda_decisions.csv,PRE1985-1983-07,1983-11-30,NOT STATED,NOT STATED,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018413,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-067,1983,NDA018579,NDA,FUROSEMIDE,FUROSEMIDE 10MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,AM REGENT,1983-11-30,,,,fda_original_non_nme_decisions.csv,O-NDA018579,1983-11-30,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018579,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-068,1983,NDA018685,NDA,GAVISCON,ALUMINUM HYDROXIDE 160MG; MAGNESIUM TRISILICATE 40MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,CHATTEM SANOFI,1983-12-09,TYPE 4,Type 4 - New Combination,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018685,1983-12-09,TYPE 4,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018685,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-069,1983,NDA050576,NDA,NILSTAT,NYSTATIN 100% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,STRIDES PHARMA INTL,1983-12-22,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA050576,1983-12-22,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050576,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1983-070,1983,NDA018366,NDA,CHYMEX,BENTIROMIDE 500MG/7.5ML,SAVAGE LABS,1983-12-29,TYPE 1,Type 1 - New Molecular Entity,STANDARD,pre1985_fda_decisions.csv,PRE1985-1983-16,1983-12-29,TYPE 1,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018366,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19830101%20TO%2019831231]&limit=1000&skip=0"
F1984-001,1984,NDA018050,NDA,CORSYM,CHLORPHENIRAMINE POLISTIREX EQ 4MG MALEATE/5ML; PHENYLPROPANOLAMINE POLISTIREX EQ 37.5MG HCL/5ML,UCB INC,1984-01-04,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018050,1984-01-04,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018050,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19840101%20TO%2019841231]&limit=1000&skip=1000"
F1984-002,1984,NDA019034,NDA,DILAUDID-HP,HYDROMORPHONE HYDROCHLORIDE,FRESENIUS KABI USA,1984-01-11,TYPE 3,Type 3 - New Dosage Form,PRIORITY,fda_original_non_nme_decisions.csv,O-NDA019034,1984-01-11,TYPE 3,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019034,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19840101%20TO%2019841231]&limit=1000&skip=0"
F1984-003,1984,NDA018612,NDA,NICORETTE,NICOTINE POLACRILEX,HALEON US HOLDINGS,1984-01-13,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,pre1985_fda_decisions.csv,PRE1985-1984-01,1984-01-13,TYPE 1,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018612,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19840101%20TO%2019841231]&limit=1000&skip=0"
F1984-004,1984,NDA018792,NDA,NEOPHAM 6.4%,AMINO ACIDS 6.4% (6.4GM/100ML),HOSPIRA,1984-01-17,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018792,1984-01-17,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018792,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19840101%20TO%2019841231]&limit=1000&skip=0"
F1984-005,1984,NDA018916,NDA,"HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER",HEPARIN SODIUM,HOSPIRA,1984-01-31,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018916,1984-01-31,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018916,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19840101%20TO%2019841231]&limit=1000&skip=0"
F1984-006,1984,NDA018813,NDA,LOTRIMIN,CLOTRIMAZOLE 1%,SCHERING,1984-02-17,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018813,1984-02-17,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018813,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19840101%20TO%2019841231]&limit=1000&skip=0"
F1984-007,1984,NDA018753,NDA,FUROSEMIDE,FUROSEMIDE 20MG,INTL MEDICATION,1984-02-28,,,,fda_original_non_nme_decisions.csv,O-NDA018753,1984-02-28,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018753,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19840101%20TO%2019841231]&limit=1000&skip=0"
F1984-008,1984,NDA019077,NDA,STERILE WATER FOR INJECTION IN PLASTIC CONTAINER,STERILE WATER FOR INJECTION 100%,B BRAUN,1984-03-02,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA019077,1984-03-02,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019077,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19840101%20TO%2019841231]&limit=1000&skip=0"
F1984-009,1984,NDA018704,NDA,LOPRESSOR,METOPROLOL TARTRATE 1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,NOVARTIS,1984-03-30,TYPE 3,Type 3 - New Dosage Form,PRIORITY,fda_original_non_nme_decisions.csv,O-NDA018704,1984-03-30,TYPE 3,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018704,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19840101%20TO%2019841231]&limit=1000&skip=1000"
F1984-010,1984,NDA018907,NDA,METRONIDAZOLE,METRONIDAZOLE 500MG/100ML,HIKMA,1984-03-30,,,,fda_original_non_nme_decisions.csv,O-NDA018907,1984-03-30,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018907,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19840101%20TO%2019841231]&limit=1000&skip=0"
