record_id,year,application_number,kind,appl_no,decision_date,submission_class_code,submission_class_code_description,review_priority,products_verbatim,in_openfda_payload,classification,drugsatfda_url,openfda_url,verification_status,notes
FULLDB-1973-UNRES29,1973,,UNRESOLVED,017483,1973-10-23,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017483,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES30,1973,,UNRESOLVED,016985,1973-10-29,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016985,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES31,1973,,UNRESOLVED,083646,1973-10-29,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083646,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES32,1973,,UNRESOLVED,083645,1973-11-01,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083645,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES33,1973,,UNRESOLVED,083744,1973-11-20,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083744,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES34,1973,,UNRESOLVED,083509,1973-12-11,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083509,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES35,1973,,UNRESOLVED,050439,1973-12-17,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050439,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-UNRES36,1973,,UNRESOLVED,061790,1973-12-26,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=061790,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1973-SUMMARY,1973,,,,,,,,,,SUMMARY,,,CROSS-CHECKED,full-DB ORIG/AP approvals 1973: 43; openFDA payload rows: 43; payload-invisible (named from the full Drugs@FDA database): 0; ANDA originals excluded: 136; KIND_UNRESOLVED ORIG/AP rows reported: 36
FULLDB-1974-UNRES01,1974,,UNRESOLVED,083472,1974-01-15,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083472,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1974-UNRES02,1974,,UNRESOLVED,083489,1974-01-15,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083489,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1974-UNRES03,1974,,UNRESOLVED,083623,1974-01-21,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083623,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1974-UNRES04,1974,,UNRESOLVED,083624,1974-01-21,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083624,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
FULLDB-1974-UNRES05,1974,,UNRESOLVED,083286,1974-01-23,,,,,FALSE,KIND_UNRESOLVED (application type not published),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=083286,,Named from the full Drugs@FDA database files,"ORIG/AP row in the official Drugs@FDA Submissions file whose ApplNo the application-type source (the unfiltered Applications_all_types.txt when present, else the payload-filtered window extract) does not contain, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it and the Drugs@FDA application page publishes nothing (spot-checked 2026-09-19; control NDA050495 renders in full). Where the unfiltered map is present, its absence means no Applications record exists for the ApplNo anywhere in the Drugs@FDA database. Recorded as a review candidate, never added as an approval."
