direction,approval_year,brand,generic,applicant,application,approval_date,compilation_review,compilation_accelerated,reconciliation_status,matched_via,master_decision_id,master_flag,openfda_crosscheck,compilation_source
compilation→master,2012,Iclusig,ponatinib,Ariad Pharmaceuticals,NDA203469,2012-12-14,Priority,Yes,MATCHED,appl NDA203469,D920,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Inlyta,axitinib,Pfizer,NDA202324,2012-01-27,Standard,No,MATCHED,appl NDA202324,D903,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Jetrea,ocriplasmin,ThromboGenics,BLA125422,2012-10-17,Priority,No,MATCHED,appl BLA125422,D918,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Juxtapid,lomitapide,Aegerion Pharmaceuticals,NDA203858,2012-12-21,Standard,No,MATCHED,appl NDA203858,D923,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Kalydeco,ivacaftor,Vertex Pharmaceuticals,NDA203188,2012-01-31,Priority,No,MATCHED,appl NDA203188,D587,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Kyprolis,carfilzomib,Onyx Pharmaceuticals,NDA202714,2012-07-20,Standard,Yes,MATCHED,appl NDA202714,D611,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Linzess,linaclotide,Forest Laboratories,NDA202811,2012-08-30,Standard,No,MATCHED,appl NDA202811,D624,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Myrbetriq,mirabegron,Astellas Pharma,NDA202611,2012-06-28,Standard,No,MATCHED,appl NDA202611,D913,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Omontys,peginesatide,Affymax,NDA202799,2012-03-27,Standard,No,MATCHED,appl NDA202799,D907,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Perjeta,pertuzumab,Genentech,BLA125409,2012-06-08,Priority,No,MATCHED,appl BLA125409,D911,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Picato,ingenol mebutate,Leo Pharma,NDA202833,2012-01-23,Standard,No,MATCHED,appl NDA202833,D902,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Prepopik,"sodium picosulfate, magnesium oxide, citric acid",Ferring Pharmaceuticals,NDA202535,2012-07-16,Standard,No,MATCHED,appl NDA202535,D914,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Signifor,pasireotide,Novartis Pharmaceuticals,NDA200677,2012-12-14,Standard,No,MATCHED,appl NDA200677,D922,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Sirturo,bedaquiline,Janssen Research & Development,NDA204384,2012-12-28,Priority,Yes,MATCHED,appl NDA204384,D623,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Stendra,avanafil,Vivus,NDA202276,2012-04-27,Standard,No,MATCHED,appl NDA202276,D909,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Stivarga,regorafenib,Bayer HealthCare Pharmaceuticals,NDA203085,2012-09-27,Priority,No,MATCHED,appl NDA203085,D610,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Stribild,"elvitegravir, cobicistat, emtricitabine, tenofovir disoproxil fumarate",Gilead Sciences,NDA203100,2012-08-27,Standard,No,MATCHED,appl NDA203100,D589,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Surfaxin,lucinactant,Discovery Laboratories,NDA21746,2012-03-06,Standard,No,MATCHED,appl NDA21746,D906,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Synribo,omacetaxine mepesuccinate,Ivax International GmbH,NDA203585,2012-10-26,Standard,Yes,MATCHED,appl NDA203585,D919,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Tudorza Pressair,aclidinium bromide,Forest Laboratories,NDA202450,2012-07-23,Standard,No,MATCHED,appl NDA202450,D915,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Voraxaze,glucarpidase,BTG International,BLA125327,2012-01-17,Priority,No,MATCHED,appl BLA125327,D625,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Xeljanz,tofacitinib,Pfizer,NDA203214,2012-11-06,Standard,No,MATCHED,appl NDA203214,D621,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Xtandi,enzalutamide,Medivation,NDA203415,2012-08-31,Priority,No,MATCHED,appl NDA203415,D591,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Zaltrap,ziv-aflibercept,Sanofi-Aventis,BLA125418,2012-08-03,Priority,No,MATCHED,appl BLA125418,D590,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,Zioptan,tafluprost,Merck,NDA202514,2012-02-10,Standard,No,MATCHED,appl NDA202514,D905,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,[drug marketed without a proprietary name],choline C 11,Mayo Clinic,NDA203155,2012-09-12,Priority,No,MATCHED,appl NDA203155,D917,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2012,[drug marketed without a proprietary name],raxibacumab,Human Genome Sciences,BLA125349,2012-12-14,Priority,No,MATCHED,appl BLA125349,D921,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Adempas,riociguat,Bayer HealthCare Pharmaceuticals,NDA204819,2013-10-08,Priority,No,MATCHED,appl NDA204819,D572,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Anoro Ellipta,"umeclidinium, vilanterol",GlaxoSmithKline,NDA203975,2013-12-18,Standard,No,MATCHED,appl NDA203975,D571,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Aptiom,eslicarbazepine acetate,Sunovion Pharmaceuticals,NDA22416,2013-11-08,Standard,No,MATCHED,appl NDA22416,D631,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Breo Ellipta,fluticasone furoate and vilanterol,GlaxoSmithKline,NDA204275,2013-05-10,Standard,No,MATCHED,appl NDA204275,D932,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Brintellix,vortioxetine,Takeda Pharmaceuticals,NDA204447,2013-09-30,Standard,No,MATCHED,appl NDA204447,D576,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Dotarem,gadoterate meglumine,Guerbet,NDA204781,2013-03-20,Priority,No,MATCHED,appl NDA204781,D929,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Duavee,conjugated estrogens and bazedoxifene,Wyeth Pharmaceuticals,NDA22247,2013-10-03,Standard,No,MATCHED,appl NDA22247,D577,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Gazyva,obinutuzumab,Genentech,BLA125486,2013-11-01,Priority,No,MATCHED,appl BLA125486,D568,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Gilotrif,afatinib,Boehringer Ingelheim Pharmaceuticals,NDA201292,2013-07-12,Priority,No,MATCHED,appl NDA201292,D933,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Imbruvica,ibrutinib,Pharmacyclics,NDA205552,2013-11-13,Priority,Yes,MATCHED,appl NDA205552,D570,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Invokana,canagliflozin,Janssen Research & Development,NDA204042,2013-03-29,Standard,No,MATCHED,appl NDA204042,D931,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Kadcyla,ado-trastuzumab emtansine,Genentech,BLA125427,2013-02-22,Priority,No,MATCHED,appl BLA125427,D632,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Kynamro,mipomersen sodium,Genzyme,NDA203568,2013-01-29,Standard,No,MATCHED,appl NDA203568,D925,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Luzu,luliconazole,Medicis Pharmaceutical,NDA204153,2013-11-14,Standard,No,MATCHED,appl NDA204153,D629,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Lymphoseek,technetium Tc 99m tilmanocept,Navidea Biopharmaceuticals,NDA202207,2013-03-13,Standard,No,MATCHED,appl NDA202207,D928,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Mekinist,trametinib,GlaxoSmithKline,NDA204114,2013-05-29,Standard,No,MATCHED,appl NDA204114,D574,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Nesina,alogliptin,Takeda Pharmaceuticals,NDA22271,2013-01-25,Standard,No,MATCHED,appl NDA22271,D924,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Olysio,simeprevir,Janssen Research & Development,NDA205123,2013-11-22,Priority,No,MATCHED,appl NDA205123,D567,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Opsumit,macitentan,Actelion Pharmaceuticals,NDA204410,2013-10-18,Standard,No,MATCHED,appl NDA204410,D934,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Osphena,ospemifene,Shionogi,NDA203505,2013-02-26,Standard,No,MATCHED,appl NDA203505,D927,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Pomalyst,pomalidomide,Celgene,NDA204026,2013-02-08,Standard,Yes,MATCHED,appl NDA204026,D926,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Sovaldi,sofosbuvir,Gilead Sciences,NDA204671,2013-12-06,Priority,No,MATCHED,appl NDA204671,D569,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Tafinlar,dabrafenib,GlaxoSmithKline,NDA202806,2013-05-29,Standard,No,MATCHED,appl NDA202806,D573,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Tecfidera,dimethyl fumarate,Biogen Idec,NDA204063,2013-03-27,Standard,No,MATCHED,appl NDA204063,D930,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Tivicay,dolutegravir,GlaxoSmithKline,NDA204790,2013-08-12,Priority,No,MATCHED,appl NDA204790,D575,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Vizamyl,flutemetamol F 18,GE Healthcare,NDA203137,2013-10-25,Standard,No,MATCHED,appl NDA203137,D579,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2013,Xofigo,radium Ra 223 dichloride,Bayer HealthCare Pharmaceuticals,NDA203971,2013-05-15,Priority,No,MATCHED,appl NDA203971,D578,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Akynzeo,"netupitant, palonosetron",Helsinn Healthcare,NDA205718,2014-10-10,Standard,No,MATCHED,appl NDA205718,D614,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Beleodaq,belinostat,Spectrum Pharmaceuticals,NDA206256,2014-07-03,Priority,Yes,MATCHED,appl NDA206256,D549,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Belsomra,suvorexant,Merck,NDA204569,2014-08-13,Standard,No,MATCHED,appl NDA204569,D552,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Blincyto,blinatumomab,Amgen,BLA125557,2014-12-03,Priority,Yes,MATCHED,appl BLA125557,D560,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Cerdelga,eliglustat,Genzyme,NDA205494,2014-08-19,Priority,No,MATCHED,appl NDA205494,D554,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Cyramza,ramucirumab,Eli Lilly,BLA125477,2014-04-21,Priority,No,MATCHED,appl BLA125477,D542,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Dalvance,dalbavancin,Durata Therapeutics International,NDA21883,2014-05-23,Priority,No,MATCHED,appl NDA21883,D547,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Entyvio,vedolizumab,Takeda Pharmaceuticals,BLA125476,2014-05-20,Priority,No,MATCHED,appl BLA125476,D546,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Esbriet,pirfenidone,Intermune,NDA22535,2014-10-15,Priority,No,MATCHED,appl NDA22535,D559,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Farxiga,dapagliflozin,Bristol-Myers Squibb,NDA202293,2014-01-08,Standard,No,MATCHED,appl NDA202293,D535,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Harvoni,"ledipasvir, sofosbuvir",Gilead Sciences,NDA205834,2014-10-10,Priority,No,MATCHED,appl NDA205834,D558,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Hetlioz,tasimelteon,Vanda Pharmaceuticals,NDA205677,2014-01-31,Priority,No,MATCHED,appl NDA205677,D536,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Impavido,miltefosine,Paladin Therapeutics,NDA204684,2014-03-19,Priority,No,MATCHED,appl NDA204684,D618,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Jardiance,empagliflozin,Boehringer Ingelheim Pharmaceuticals,NDA204629,2014-08-01,Standard,No,MATCHED,appl NDA204629,D613,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Jublia,efinaconazole,Dow Pharmaceutical Sciences,NDA203567,2014-06-06,Standard,No,MATCHED,appl NDA203567,D617,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Kerydin,tavaborole,Anacor Pharmaceuticals,NDA204427,2014-07-07,Standard,No,MATCHED,appl NDA204427,D550,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Keytruda,pembrolizumab,Merck Sharp & Dohme,BLA125514,2014-09-04,Priority,Yes,MATCHED,appl BLA125514,D555,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Lumason,sulfur hexafluoride lipid-type A microspheres,Bracco Diagnostics,NDA203684,2014-10-10,Standard,No,MATCHED,appl NDA203684,D615,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Lynparza,olaparib,AstraZeneca Pharmaceuticals,NDA206162,2014-12-19,Priority,Yes,MATCHED,appl NDA206162,D562,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Movantik,naloxegol,AstraZeneca Pharmaceuticals,NDA204760,2014-09-16,Standard,No,MATCHED,appl NDA204760,D556,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Myalept,metreleptin,Amylin Pharmaceuticals,BLA125390,2014-02-24,Priority,No,MATCHED,appl BLA125390,D539,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Neuraceq,florbetaben F 18,Piramal Imaging,NDA204677,2014-03-19,Standard,No,MATCHED,appl NDA204677,D619,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Northera,droxidopa,Chelsea Therapeutics,NDA203202,2014-02-18,Priority,Yes,MATCHED,appl NDA203202,D538,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Ofev,nintedanib,Boehringer Ingelheim Pharmaceuticals,NDA205832,2014-10-15,Priority,No,MATCHED,appl NDA205832,D1027,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Opdivo,nivolumab,Bristol-Myers Squibb,BLA125554,2014-12-22,Priority,Yes,MATCHED,appl BLA125554,D566,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Orbactiv,oritavancin diphosphate,The Medicines Company,NDA206334,2014-08-06,Priority,No,MATCHED,appl NDA206334,D616,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Otezla,apremilast,Celgene,NDA205437,2014-03-21,Standard,No,MATCHED,appl NDA205437,D540,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Plegridy,peginterferon beta-1a,Biogen Idec,BLA125499,2014-08-15,Standard,No,MATCHED,appl BLA125499,D553,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Rapivab,peramivir,BioCryst Pharmaceuticals,NDA206426,2014-12-19,Standard,No,MATCHED,appl NDA206426,D564,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Sivextro,tedizolid phosphate,Cubist Pharmaceuticals,NDA205435;NDA205436,2014-06-20,Priority,No,MATCHED,appl NDA205435,D548,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Striverdi Respimat,olodaterol,Boehringer Ingelheim Pharmaceuticals,NDA203108,2014-07-31,Standard,No,MATCHED,appl NDA203108,D612,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Sylvant,siltuximab,Janssen Biotech,BLA125496,2014-04-23,Priority,No,MATCHED,appl BLA125496,D543,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Tanzeum,albiglutide,GlaxoSmithKline,BLA125431,2014-04-15,Standard,No,MATCHED,appl BLA125431,D541,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Trulicity,dulaglutide,Eli Lilly,BLA125469,2014-09-18,Standard,No,MATCHED,appl BLA125469,D557,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Viekira Pak,"ombitasvir, paritaprevir, ritonavir; dasabuvir (co-packaged)",AbbVie,NDA206619,2014-12-19,Priority,No,MATCHED,appl NDA206619,D565,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Vimizim,elosulfase alfa,BioMarin Pharmaceutical,BLA125460,2014-02-14,Priority,No,MATCHED,appl BLA125460,D537,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Xtoro,finafloxacin,Alcon Research,NDA206307,2014-12-17,Priority,No,MATCHED,appl NDA206307,D561,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Zerbaxa,"ceftolozane, tazobactam",Cubist Pharmaceuticals,NDA206829,2014-12-19,Priority,No,MATCHED,appl NDA206829,D563,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Zontivity,vorapaxar,Merck Sharp & Dohme,NDA204886,2014-05-08,Standard,No,MATCHED,appl NDA204886,D545,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2014,Zydelig,idelalisib,Gilead Sciences,NDA206545;NDA205858,2014-07-23,Priority (indication [A] only),Yes (indications [B] and [C] only),MATCHED,appl NDA206545,D551,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
