row_id,year,application_number,application_kind,decision_date,submission_class_code,submission_class_code_description,review_priority,nme_comparable,classification_group,sponsor_name_drugsatfda_holder,first_product_brand,first_product_ingredients,first_product_form_route,n_products,first_product_marketing_status,ingredient_first_appearance,ingredient_screen,tracked_in,live_probe_status,drugsatfda_url,openfda_url,verification_status,notes
PRE1980AUDIT-1973-06,1973,NDA016931,NDA,1973-02-28,TYPE 5,Type 5 - New Formulation or New Manufacturer,PRIORITY,FALSE,Type 5 - New Formulation or New Manufacturer,PHARMACIA AND UPJOHN,R-GENE 10,ARGININE HYDROCHLORIDE 10GM/100ML,INJECTABLE; INJECTION,1,Prescription,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016931,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016931%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-07,1973,BLA017067,BLA,1973-03-05,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,FRESENIUS KABI USA,CHORIONIC GONADOTROPIN,"GONADOTROPIN, CHORIONIC 20,000 UNITS/VIAL",INJECTABLE; INJECTION,4,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017067,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22BLA017067%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-08,1973,NDA017090,NDA,1973-03-11,TYPE 2,Type 2 - New Active Ingredient,STANDARD,FALSE,Type 2 - New Active Ingredient,SPECGX LLC,TOFRANIL-PM,IMIPRAMINE PAMOATE EQ 150MG HYDROCHLORIDE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,CAPSULE; ORAL,4,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017090,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017090%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-09,1973,NDA017058,NDA,1973-03-14,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,HIKMA,METHADONE HYDROCHLORIDE,METHADONE HYDROCHLORIDE 40MG,"TABLET, FOR SUSPENSION; ORAL",1,Prescription,METHADONE HYDROCHLORIDE first 1947-08-13 on NDA006134,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017058,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017058%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-10,1973,NDA017108,NDA,1973-03-14,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,SANDOZ,WESTADONE,METHADONE HYDROCHLORIDE 10MG,"TABLET, EFFERVESCENT; ORAL",4,Discontinued,METHADONE HYDROCHLORIDE first 1947-08-13 on NDA006134,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017108,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017108%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-11,1973,NDA017116,NDA,1973-03-14,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,SPECGX LLC,METHADOSE,METHADONE HYDROCHLORIDE 10MG/ML,CONCENTRATE; ORAL,1,Prescription,METHADONE HYDROCHLORIDE first 1947-08-13 on NDA006134,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017116,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017116%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-12,1973,NDA017430,NDA,1973-04-17,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,SANOFI AVENTIS US,NEGGRAM,NALIDIXIC ACID 250MG/5ML,SUSPENSION; ORAL,1,Discontinued,NALIDIXIC ACID first 1964-03-06 on NDA014214,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017430,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017430%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-13,1973,NDA017354,NDA,1973-04-30,TYPE 3,Type 3 - New Dosage Form,PRIORITY,FALSE,Type 3 - New Dosage Form,TEVA BRANDED PHARM,LOESTRIN FE 1/20,ETHINYL ESTRADIOL 0.02MG; NORETHINDRONE ACETATE 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET; ORAL-28,1,Discontinued,ETHINYL ESTRADIOL first 1943-06-25 on NDA005292,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017354,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017354%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-14,1973,NDA017355,NDA,1973-04-30,TYPE 3,Type 3 - New Dosage Form,PRIORITY,FALSE,Type 3 - New Dosage Form,TEVA BRANDED PHARM,LOESTRIN FE 1.5/30,ETHINYL ESTRADIOL 0.03MG; NORETHINDRONE ACETATE 1.5MG,TABLET; ORAL-21,1,Discontinued,2 ingredients first seen earlier (earliest 1943-06-25 on NDA005292),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017355,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017355%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-15,1973,NDA017047,NDA,1973-05-07,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),BRACCO,Sethotope,SELENOMETHIONINE SE-75 85-550uCi/ML,INJECTABLE; INJECTION,1,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1973-02,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017047,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017047%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-16,1973,NDA017098,NDA,1973-05-07,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,MALLINCKRODT,SELENOMETHIONINE SE 75,SELENOMETHIONINE SE-75 100uCi/ML,INJECTABLE; INJECTION,1,Discontinued,SELENOMETHIONINE SE-75 first 1973-05-07 on NDA017047,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017098,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017098%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-17,1973,NDA017106,NDA,1973-05-15,TYPE 5,Type 5 - New Formulation or New Manufacturer,PRIORITY,FALSE,Type 5 - New Formulation or New Manufacturer,MMT,ATROPEN,ATROPINE EQ 0.25MG SULFATE/0.3ML,SOLUTION; INTRAMUSCULAR,4,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017106,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017106%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-18,1973,NDA017373,NDA,1973-05-15,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,ALVOGEN,FLUOCINONIDE,FLUOCINONIDE 0.05% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,GEL; TOPICAL,1,Discontinued,FLUOCINONIDE first 1971-06-30 on NDA016908,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017373,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017373%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-19,1973,NDA017129,NDA,1973-05-16,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),MALLINCKRODT,Cholebrine,IOCETAMIC ACID 750MG,TABLET; ORAL,1,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1973-03,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017129,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017129%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-20,1973,NDA017011,NDA,1973-05-30,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,ABBVIE,PRED FORTE,PREDNISOLONE ACETATE 1%,SUSPENSION/DROPS; OPHTHALMIC,1,Prescription,PREDNISOLONE ACETATE first 1955-05-22 on NDA010255,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017011,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017011%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-21,1973,NDA017247,NDA,1973-06-14,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),NOVARTIS,Sanorex,MAZINDOL 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET; ORAL,2,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1973-04,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017247,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017247%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-22,1973,NDA017468,NDA,1973-07-10,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,HARROW EYE,ECONOPRED,PREDNISOLONE ACETATE 0.125%,SUSPENSION/DROPS; OPHTHALMIC,1,Discontinued,PREDNISOLONE ACETATE first 1955-05-22 on NDA010255,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017468,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017468%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1973-23,1973,NDA017469,NDA,1973-07-10,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,SANDOZ,OMNIPRED,PREDNISOLONE ACETATE 1%,SUSPENSION/DROPS; OPHTHALMIC,1,Prescription,PREDNISOLONE ACETATE first 1955-05-22 on NDA010255,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017469,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA017469%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
