company_name,ticker,exchange,us_investable_class,total_drugs_in_profile,approved_drugs,phase3_programs,phase2_programs,phase1_programs,preclinical_programs,paused_or_hold,advanced_to_next_phase,clinical_progression_rate_pct,fda_approval_rate_pct,total_fda_decisions_tracked,novel_nme_approvals,original_non_nme_approvals,label_expansions,crl_rejections,composite_score_0_100,success_grade,success_rate_pct,source_url_1,source_url_2,verification_status,notes
Indevus Pharmaceuticals (acquired by Endo 2009),IDEV,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20090709174612/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/ucm081677.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Sepracor (acquired by Actavis 2014),SEPR,,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20090709174612/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/ucm081677.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Sucampo Pharmaceuticals (acquired by Mallinckrodt 2018),SCMP,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20090709174614/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/ucm081673.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Vicuron Pharmaceuticals (acquired by Pfizer 2005),MICU,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20090709174614/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/ucm081673.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
MGI Pharma (acquired by Eisai 2008),MOGN,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20090709174614/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/ucm081673.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Idenix Pharmaceuticals (acquired by Merck 2014),IDIX,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20090709174614/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/ucm081673.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Progenics Pharmaceuticals (acquired by Lantheus 2020),PGNX,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20090709172207if_/http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/UCM081805.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Adolor Corp. (acquired by Cubist 2011),ADLR,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20090709172207if_/http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/UCM081805.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Watson Pharmaceuticals (Actavis/Allergan/AbbVie lineage),WPI,NYSE,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20090709172207if_/http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/UCM081805.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Epix Pharmaceuticals (delisted; Vasovist later Lantheus),EPIX,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://www.fda.gov/media/177921/download?attachment,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Cypress Bioscience (take-private 2010),CYPB,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20160514110748if_/http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/UCM091096.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Sciele Pharma (acquired by Shionogi 2008),SCRL,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20160514110748if_/http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/UCM091096.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
H. Lundbeck A/S (Denmark),HLUKY,OTC ADR; primary CSE:LUN,NON-US LISTING ONLY,1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20160514110748if_/http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/UCM091096.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
NeurogesX (bankrupt 2012),NGSX,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20160514110748if_/http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/UCM091096.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Theratechnologies (Canada),TH,,NON-US LISTING ONLY,1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20110614054533if_/http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/UCM242677.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
XenoPort (acquired by Depomed 2016),XNPT,,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20120119181217/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/DrugInnovation/ucm285554.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Discovery Laboratories (now Windtree),DSCO,,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20130217050942/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/DrugInnovation/ucm336115.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
VIVUS Inc.,VVUS,NASDAQ,US-LISTED,1,3,0,,,,0,0,,100.0,1,1,2,5,0,41.5,D,100.0,https://web.archive.org/web/20130217050942/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/DrugInnovation/ucm336115.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Navidea Biopharmaceuticals,NAVB,NYSE American,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20140327204457/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/DrugInnovation/ucm381263.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Bone Care International (acquired by Genzyme 2005),BCII,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20090709174613/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/ucm081686.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
DUSA Pharmaceuticals (delisted ~2013),DSUS,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,41.5,D,100.0,https://web.archive.org/web/20090709174613/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/ucm081686.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
GelTex Pharmaceuticals,GELX,"formerly NASDAQ:GELX, delisted Dec-2000 into Genzyme",FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,,,,100.0,1,1,0,0,0,41.5,D,100.0,https://www.fda.gov/drugs,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Solvay SA,SVYZY,OTC ADR; primary Euronext:SOLB,NON-US LISTING ONLY,1,1,0,,,,,,,100.0,1,1,0,0,0,41.5,D,100.0,https://www.fda.gov/drugs,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Baker Norton Pharmaceuticals,IVX,"AMEX:IVX (IVAX Corporation - Baker Norton was IVAX's brand-name arm; venue+symbol per FY1996 10-K405 cover 12(b) + Item 5, delisting year pending)",FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,,,,100.0,1,1,0,0,0,41.5,D,100.0,https://www.fda.gov/drugs,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Gensia Inc.,GNSA,"NASDAQ NMS:GNSA (Gensia Sicor Inc.; venue+symbol per FY1997 10-K Item 5, delisting year pending)",FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,,,,100.0,1,1,0,0,0,41.5,D,100.0,https://www.fda.gov/drugs,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Neurex Corp.,NXCO,"formerly NASDAQ NMS:NXCO, delisted 1998 (Elan Corporation plc merger)",FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,,,,100.0,1,1,0,0,0,41.5,D,100.0,https://www.fda.gov/drugs,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Coherus BioSciences (now Coherus Oncology) with partner Junshi Biosciences,CHRS,NASDAQ,US-LISTED,1,2,0,,,,0,0,,33.3,3,1,1,3,2,41.0,D,33.3,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761240s000lbl.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 33.3%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
