row_id,application_number,probe_file,probe_url,probe_sha256,live_orig_date,live_class_code,live_review_priority,live_sponsor,status,checked_against_payload
PRE1965AUDIT-1964-06,NDA014127,probe_NDA014127.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014127%22&limit=1000,7a9bff20c33b1d125f151128203b3026f6aa7ed550b95c625ee5663e17efc2bd,1964-03-11,TYPE 3,PRIORITY,ASTRAZENECA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-07,NDA014134,probe_NDA014134.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014134%22&limit=1000,90ba0aebbfce8e85025953b48e7401935f21a3a135e498cb447c3aa92b3c9af7,1964-03-11,TYPE 1,PRIORITY,BAXTER HLTHCARE CORP,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-08,NDA014122,probe_NDA014122.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014122%22&limit=1000,08cb141386c49197bb465fa6296b625b5db75accf6e2196002db685ea80e385c,1964-03-12,TYPE 3,PRIORITY,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-09,BLA050294,probe_BLA050294.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22BLA050294%22&limit=1000,c9a76520809ec6518ac7dd7a49b7a80a71e5e86c33e49a60bc9bac18116ac5a9,1964-04-01,UNKNOWN,UNKNOWN,PARKE DAVIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-10,NDA013934,probe_NDA013934.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013934%22&limit=1000,6fc13d9062db4ac4a8f16fda0124fbed2bb5591af5d0339f6f456e2fa98ecb44,1964-04-06,TYPE 5,STANDARD,GLAXOSMITHKLINE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-11,NDA014215,probe_NDA014215.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014215%22&limit=1000,91f08e63c401218eb0100e70977322bb3d7b105d66c33a2e85e71ffcb9871da8,1964-04-13,TYPE 3,STANDARD,MERCK SHARP DOHME,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-12,NDA015072,probe_NDA015072.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA015072%22&limit=1000,8d1de29b0fa92d65f1d5275b49e074b0470e2b30c8b25bf1d7c1a3c3431ecc49,1964-04-13,TYPE 5,STANDARD,MALLARD,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-13,NDA015103,probe_NDA015103.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA015103%22&limit=1000,d8ddcdb9db997187edaaa03f137be9ee0001c8e15b2c9b22b7e24b695d841e81,1964-05-08,TYPE 4,STANDARD,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-14,NDA015296,probe_NDA015296.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA015296%22&limit=1000,b31f5e6d2b1be8cc1518a8252871db302e14d0309c223abe830fa82e5c567d9a,1964-05-27,TYPE 3,STANDARD,EUROFARMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-15,NDA014005,probe_NDA014005.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014005%22&limit=1000,448c17ea1a424d5e3ceeedd6f96785a0e846324fc1ced3b8e1eacbd6a1f0630d,1964-05-28,TYPE 1,STANDARD,ORGANON USA INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-16,NDA015197,probe_NDA015197.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA015197%22&limit=1000,be0bf0289b854ea680c069e92f71f51c800250fa334ef0b29c782d7221be68fb,1964-06-03,TYPE 1,PRIORITY,HIKMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-17,NDA015230,probe_NDA015230.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA015230%22&limit=1000,75917d0bdbfb0d3088bb87329adbf45129ee1aa76fdc2efbc2acbe75fbb4522f,1964-06-04,TYPE 3,PRIORITY,HIKMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-18,NDA013684,probe_NDA013684.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013684%22&limit=1000,409a6517022d98d72b2fe71bc9705ae235a9c1d97ef4cfdadfcdb4148655fbd3,1964-06-08,TYPE 5,STANDARD,BAXTER HLTHCARE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-19,NDA015229,probe_NDA015229.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA015229%22&limit=1000,cb43985369f6252e0fc223da320d5872c04013facaa558279bb022e127a14f5b,1964-06-08,TYPE 3,PRIORITY,EPIC PHARMA LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-20,NDA050182,probe_NDA050182.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050182%22&limit=1000,ec29dbf76e2dbe3cadda83fae4cd4435bd6df6e13923d61d332bba7372e04013,1964-06-25,UNKNOWN,UNKNOWN,HOSPIRA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-21,NDA050368,probe_NDA050368.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050368%22&limit=1000,642fb5ec1bdf6cbf6a5262b27c4106dd2b62bf2b5889cf4fe86fbaf00a720734,1964-06-29,,,DISTA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-22,NDA012697,probe_NDA012697.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012697%22&limit=1000,358a275625287bcd8dd5459455217b2c33b757e8ecf077a0290980f0f21c1952,1964-07-24,TYPE 1,STANDARD,VALEANT PHARM INTL,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-23,NDA014738,probe_NDA014738.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014738%22&limit=1000,940472b94ec04551c7082b169acacdf1bdc8f5351c543d7526c7f83967ee4f5e,1964-07-30,TYPE 5,STANDARD,B BRAUN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-24,NDA013174,probe_NDA013174.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013174%22&limit=1000,3494fa834b4b4d995efe9009f6ac890cd8e243987c2bd7f2023ab007ff8b4491,1964-08-10,TYPE 1,PRIORITY,ADVANZ PHARMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-25,NDA050339,probe_NDA050339.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050339%22&limit=1000,83eb59831669896102ddc821c9e4a82e11b209aaa8c828e254f6d1a7f276cf28,1964-09-04,UNKNOWN,UNKNOWN,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-26,NDA050286,probe_NDA050286.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050286%22&limit=1000,65270b00c20bb002348e6a018c7a5a4425d2469292cf9d7cb89163735e934c6d,1964-09-08,UNKNOWN,UNKNOWN,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-27,NDA050261,probe_NDA050261.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050261%22&limit=1000,aa0a411a857c2f5c4ebd0c1a7c34ae76717fa98ffe05b5621d0c6036626129f1,1964-09-22,,,COREPHARMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-28,NDA050237,probe_NDA050237.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050237%22&limit=1000,e34573b020f87d7a8b56dbad0ed64649aaf23199f6754e92a84543d5ab76b697,1964-10-19,,,BAYER PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-29,NDA014684,probe_NDA014684.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014684%22&limit=1000,83377e1f2e271b87aabea1a4984b8f8f903e7b0570813148ed9c1165535d5c56,1964-11-06,TYPE 1,STANDARD,LILLY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-30,NDA014685,probe_NDA014685.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014685%22&limit=1000,2c22dc5762d2d274646a295f26887bf5e89b32d98d664255890a240820a8f8d2,1964-11-06,TYPE 3,STANDARD,RANBAXY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-31,NDA014399,probe_NDA014399.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014399%22&limit=1000,fc24b02b3795202fcff2572ef6ee4cf96462c843bf295d29832e68e86d47bbe1,1964-11-20,TYPE 2,STANDARD,VALIDUS PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-32,NDA014694,probe_NDA014694.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014694%22&limit=1000,00f60bc3688b04987e9c1e4f2f75eab3a634ab3aa60ae48539c4bd36093bedf2,1964-12-04,TYPE 2,STANDARD,ASPEN GLOBAL INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-33,NDA050682,probe_NDA050682.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050682%22&limit=1000,bcde22526d36efbf96f93349e6c1aed1a2d475de7737f73cb169d56649b5709b,1964-12-10,TYPE 1,PRIORITY,RECORDATI RARE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-34,NDA015417,probe_NDA015417.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA015417%22&limit=1000,736d423a5add1c7a54c8e6adc7366053a37ee9f486f29140da9896a20c4f350e,1964-12-12,TYPE 5,STANDARD,WEST WARD,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-35,NDA050169,probe_NDA050169.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050169%22&limit=1000,568a8b3e96c741bd8f3f3d1fe7d308b01e3856d25cbe860569a67775d00c38bd,1964-12-18,UNKNOWN,UNKNOWN,MONARCH PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-36,NDA013378,probe_NDA013378.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013378%22&limit=1000,25c608b246170450df3f1b8ab5a97d3447da8d12d2f55f24a9ac1879661b390a,1964-12-23,TYPE 1,PRIORITY,LILLY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-37,NDA050316,probe_NDA050316.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050316%22&limit=1000,a5beaf27cf67314947c944aa3e835e4066bd92d8e0bdd3b44e70174b6355f296,1964-12-29,UNKNOWN,UNKNOWN,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-38,NDA050317,probe_NDA050317.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050317%22&limit=1000,f359b92c4ed295d90fed8d9b9a6e9b72025255be25bbb77818267a90a9126f4c,1964-12-29,UNKNOWN,UNKNOWN,PFIZER,MATCH,date+class+priority+holder all equal
