action_id,year,appl_no,application_number,action_class,action_date,submission_type,submission_no,submission_status,submission_class_code_id,submission_class_code,submission_class_code_description,review_priority,nme_comparable,holder_drugsatfda_verbatim,first_product_brand,first_product_ingredients,first_product_strength,first_product_form_route,n_products_published,marketing_status_openfda,fr_safety_determination_marker,products_with_fr_marker,suppl_actions_1965_1979,suppl_actions_in_year,official_docs_rows,appletter_url_count,review_doc_url_count,pre96_review_url_count,first_appletter_url,first_pre96_review_url,first_label_url,tracked_decision_id,verified_decision_row,crosscheck_record_id,openfda_payload_file,drugsatfda_url,openfda_url,evidence_source_file,evidence_source_line,evidence_manifest_sha256,verification_status,notes
PRE1980ACT-1978-182,1978,085817,ANDA085817,ANDA_ORIGINAL_EXCLUDED,1978-08-15,ORIG,1,AP,,,,,FALSE,WATSON LABS,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,25MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085817,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085817%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10565,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-241,1977,085818,ANDA085818,ANDA_ORIGINAL_EXCLUDED,1977-10-21,ORIG,1,AP,,,,,FALSE,WATSON LABS,DEXAMETHASONE,DEXAMETHASONE,0.75MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085818,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085818%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10566,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-183,1978,085819,ANDA085819,ANDA_ORIGINAL_EXCLUDED,1978-08-16,ORIG,1,AP,,,,,FALSE,WATSON LABS,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,75MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085819,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085819%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10567,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-184,1978,085820,ANDA085820,ANDA_ORIGINAL_EXCLUDED,1978-09-01,ORIG,1,AP,,,,,FALSE,WATSON LABS,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,100MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085820,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085820%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10568,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-185,1978,085821,ANDA085821,ANDA_ORIGINAL_EXCLUDED,1978-09-18,ORIG,1,AP,,,,,FALSE,WATSON LABS,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,150MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085821,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085821%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10569,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-242,1977,085828,ANDA085828,ANDA_ORIGINAL_EXCLUDED,1977-10-21,ORIG,1,AP,,,,,FALSE,WATSON LABS,SULFASALAZINE,SULFASALAZINE,500MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085828,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085828%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10570,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-186,1978,085830,ANDA085830,ANDA_ORIGINAL_EXCLUDED,1978-05-24,ORIG,1,AP,,,,,FALSE,SANDOZ,PHENDIMETRAZINE TARTRATE,PHENDIMETRAZINE TARTRATE,35MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085830,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085830%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10571,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-187,1978,085834,ANDA085834,ANDA_ORIGINAL_EXCLUDED,1978-01-10,ORIG,1,AP,,,,,FALSE,WATSON LABS,TRIAMCINOLONE,TRIAMCINOLONE,4MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085834,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085834%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10572,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-243,1977,085836,ANDA085836,ANDA_ORIGINAL_EXCLUDED,1977-08-02,ORIG,1,AP,,,,,FALSE,TEVA,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,100MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085836,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085836%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10573,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-244,1977,085839,ANDA085839,ANDA_ORIGINAL_EXCLUDED,1977-08-26,ORIG,1,AP,,,,,FALSE,WATSON LABS,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085839,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085839%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10574,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-245,1977,085842,ANDA085842,ANDA_ORIGINAL_EXCLUDED,1977-08-26,ORIG,1,AP,,,,,FALSE,WATSON LABS,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085842,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085842%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10575,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-188,1978,085844,ANDA085844,ANDA_ORIGINAL_EXCLUDED,1978-03-23,ORIG,1,AP,,,,,FALSE,RISING,SULFAMETHOXAZOLE,SULFAMETHOXAZOLE,500MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085844,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085844%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10576,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-189,1978,085849,ANDA085849,ANDA_ORIGINAL_EXCLUDED,1978-08-21,ORIG,1,AP,,,,,FALSE,LANNETT,SODIUM BUTABARBITAL,BUTABARBITAL SODIUM,15MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085849,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085849%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10577,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-246,1977,085851,,KIND_UNRESOLVED,1977-10-28,ORIG,1,AP,,,,,FALSE,,,,,,0,,FALSE,0,0,0,0,0,0,0,,,,,,FULldb-1977-UNRES27,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085851,,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10578,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, application type not published (KIND_UNRESOLVED) - review candidate only","v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. ApplNo is absent from the unfiltered Applications table, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it either. This is a review candidate, never an approval row in the NME decision table. Cross-check record FULldb-1977-UNRES27."
PRE1980ACT-1978-190,1978,085852,ANDA085852,ANDA_ORIGINAL_EXCLUDED,1978-03-28,ORIG,1,AP,,,,,FALSE,HOSPIRA,A-METHAPRED,METHYLPREDNISOLONE SODIUM SUCCINATE,EQ 1GM BASE/VIAL,INJECTABLE;INJECTION,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085852,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085852%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10579,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-191,1978,085853,ANDA085853,ANDA_ORIGINAL_EXCLUDED,1978-03-28,ORIG,1,AP,,,,,FALSE,HOSPIRA,A-METHAPRED,METHYLPREDNISOLONE SODIUM SUCCINATE,EQ 40MG BASE/VIAL,INJECTABLE;INJECTION,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085853,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085853%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10580,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-192,1978,085854,ANDA085854,ANDA_ORIGINAL_EXCLUDED,1978-03-28,ORIG,1,AP,,,,,FALSE,HOSPIRA,A-METHAPRED,METHYLPREDNISOLONE SODIUM SUCCINATE,EQ 500MG BASE/VIAL,INJECTABLE;INJECTION,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085854,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085854%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10581,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-193,1978,085855,ANDA085855,ANDA_ORIGINAL_EXCLUDED,1978-03-28,ORIG,1,AP,,,,,FALSE,HOSPIRA,A-METHAPRED,METHYLPREDNISOLONE SODIUM SUCCINATE,EQ 125MG BASE/VIAL,INJECTABLE;INJECTION,1,,FALSE,0,1,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=085855,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA085855%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10583,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
